active,food,food id,cooked/raw ratio,shelf stable,shelf stable after opening,frozen,canned,plastic bag,package,unit,price,price confirmed,price/g,source,note on package,note
FALSE,あきたこまち玄米,0127,2.2,TRUE,TRUE,FALSE,,,5000,g,"¥2,713",TRUE,¥0.5,https://www.amazon.co.jp/%E7%8E%84%E7%B1%B3-%E7%A7%8B%E7%94%B0%E7%9C%8C%E7%94%A3-%E3%81%82%E3%81%8D%E3%81%9F%E3%81%93%E3%81%BE%E3%81%A1-5kg-%E5%B9%B3%E6%88%9030%E5%B9%B4%E7%94%A3/dp/B01A6JNI3K/?th=1,,
TRUE,はえぬき玄米,0127,2.2,TRUE,TRUE,FALSE,,,10000,g,"¥8,980",TRUE,¥0.9,https://www.amazon.co.jp/%E5%B1%B1%E5%BD%A2%E7%9C%8C%E7%94%A3-%E7%8E%84%E7%B1%B3-%E3%81%AF%E3%81%88%E3%81%AC%E3%81%8D-10kg-%E5%B9%B3%E6%88%9030%E5%B9%B4%E7%94%A3/dp/B0095FCY1E/?th=1,,
TRUE,ななつぼし玄米,0127,2.2,TRUE,TRUE,FALSE,,,5000,g,"¥4,910",TRUE,¥1.0,https://www.amazon.co.jp/Amazon%E3%83%96%E3%83%A9%E3%83%B3%E3%83%89-Happy-Belly-%E8%BE%B2%E8%96%AC%E7%AF%80%E6%B8%9B%E7%B1%B3-%E5%B9%B3%E6%88%9030%E5%B9%B4%E7%94%A3/dp/B077PQKMYQ/?th=1,,
TRUE,パールライスあきたこまち玄米,0127,2.2,TRUE,TRUE,FALSE,,,5000,g,"¥5,621",TRUE,¥1.1,,,
TRUE,white rice,0131,2.2,TRUE,TRUE,FALSE,,,5000,g,"¥3,400",TRUE,¥0.7,,,
TRUE,white rice,0131,2.2,TRUE,TRUE,FALSE,,,2000,g,"¥1,700",TRUE,¥0.9,,,
TRUE,黒米,0136,2.2,TRUE,TRUE,FALSE,,,1000,g,"¥1,165",TRUE,¥1.2,https://www.amazon.co.jp/a/dp/B01L1BHOYG/,,
TRUE,赤米,0135,2.2,TRUE,TRUE,FALSE,,,500,g,¥754,TRUE,¥1.5,https://www.amazon.co.jp/%E6%84%9B%E6%99%83-%E8%B5%A4%E7%B1%B3-%E5%9B%BD%E5%86%85%E7%94%A3-500g/dp/B0DGKVHYK1/,,
TRUE,米粉,0165,,TRUE,TRUE,FALSE,,,2500,g,"¥2,997",TRUE,¥1.2,https://www.amazon.co.jp/dp/B09X6PNCF2/?th=1,,
TRUE,米粉,0165,,TRUE,TRUE,FALSE,,,1000,g,¥486,TRUE,¥0.5,https://www.amazon.co.jp/%E6%B3%A2%E9%87%8C-%E3%81%8A%E7%B1%B3%E3%81%AE%E7%B2%89-%E8%96%84%E5%8A%9B%E7%B2%89-1kg/dp/B00855VQE6/?th=1,,
TRUE,玄米粉,0164,,TRUE,TRUE,FALSE,,,500,g,"¥1,080",TRUE,¥2.2,https://www.amazon.co.jp/%E3%83%9E%E3%82%A4%E3%82%BB%E3%83%B3-%E7%8E%84%E7%B1%B3%E7%B2%89-500g/dp/B019F5R1SO/,,
TRUE,ひえ,0201,,TRUE,TRUE,FALSE,,,1000,g,"¥2,798",TRUE,¥2.8,https://www.amazon.co.jp/%E5%9B%BD%E7%94%A3-%E5%B2%A9%E6%89%8B%E7%9C%8C-%E3%81%B2%E3%81%88-1kg-%E3%83%81%E3%83%A3%E3%83%83%E3%82%AF%E4%BB%98/dp/B00J0O2GK4/,,
TRUE,もちきび,0013,,TRUE,TRUE,FALSE,,,1000,g,"¥1,380",TRUE,¥1.4,https://www.amazon.co.jp/%E3%82%A2%E3%83%A1%E6%A8%AA%E5%A4%A7%E6%B4%A5%E5%B1%8B-%E3%82%82%E3%81%A1%E3%81%8D%E3%81%B3-proso-millet-%E5%90%89%E5%82%99%E5%9B%A3%E5%AD%90/dp/B017GKDCSS/,,
TRUE,たかきび,0202,,TRUE,TRUE,FALSE,,,150,g,¥837,TRUE,¥5.6,https://www.amazon.co.jp/%E8%B1%86%E3%83%BB%E9%9B%91%E7%A9%80%E3%81%AE%E5%B0%82%E9%96%80%E5%BA%97-%E3%81%99%E3%81%9A%E3%82%84-%E5%B2%A9%E6%89%8B%E7%9C%8C-%E3%81%9F%E3%81%8B%E3%81%8D%E3%81%B3-150g/dp/B001GY1KSK?th=1,,
TRUE,小麦粉,0017,,TRUE,TRUE,FALSE,,,1000,g,¥336,TRUE,¥0.3,,,
TRUE,薄力粉,0017,,TRUE,TRUE,FALSE,,,1000,g,¥268,TRUE,¥0.3,https://www.amazon.co.jp/%E6%97%A5%E6%B8%85%E8%A3%BD%E7%B2%89%E3%82%A6%E3%82%A7%E3%83%AB%E3%83%8A-356400-%E6%97%A5%E6%B8%85-%E9%81%94%E4%BA%BA%E5%8E%A8%E6%88%BF%E8%96%84%E5%8A%9B%E5%B0%8F%E9%BA%A6%E7%B2%89-1kg/dp/B0CV4RNQDS/,,
TRUE,強力粉,0021,,TRUE,TRUE,FALSE,,,1000,g,¥289,TRUE,¥0.3,https://www.amazon.co.jp/%E6%97%A5%E6%B8%85%E8%A3%BD%E7%B2%89%E3%82%A6%E3%82%A7%E3%83%AB%E3%83%8A-356410-%E6%97%A5%E6%B8%85-%E9%81%94%E4%BA%BA%E5%8E%A8%E6%88%BF%E5%BC%B7%E5%8A%9B%E5%B0%8F%E9%BA%A6%E7%B2%89-1kg/dp/B0CV4SP88F/,,
TRUE,強力粉 全粒粉,0023,,TRUE,TRUE,FALSE,,,2000,g,"¥1,300",TRUE,¥0.7,https://www.amazon.co.jp/by-Amazon-%E5%85%A8%E7%B2%92%E7%B2%892kg/dp/B07Q23ZRP2/?th=1,,
TRUE,大麦麺 ゆで,0010,2.6,TRUE,TRUE,FALSE,,,4000,g,"¥4,619",TRUE,¥1.2,https://www.amazon.co.jp/%E6%97%A5%E6%9C%AC%E7%B2%BE%E9%BA%A6-%E5%A4%A7%E9%BA%A6%E3%82%81%E3%82%93-200g%C3%9720%E5%80%8B/dp/B001HZ53MM/,,
TRUE,麦こがし,0011,,TRUE,TRUE,FALSE,,,410,g,¥324,TRUE,¥0.8,https://www.amazon.co.jp/%E8%BB%BD%E4%BA%95%E6%B2%A2%E3%83%8A%E3%83%81%E3%83%A5%E3%83%A9%E3%83%AB%E3%82%B9%E3%83%88%E3%82%A2-%E3%81%93%E3%81%86%E3%81%9B%E3%82%93%E3%80%90%E3%81%AF%E3%81%A3%E3%81%9F%E3%81%84%E7%B2%89%E3%80%81%E9%BA%A6%E3%81%93%E3%81%8C%E3%81%97%E3%80%91/dp/B007NFI4Y4/,,
TRUE,小麦胚芽,0102,,TRUE,TRUE,FALSE,,,800,g,"¥1,962",TRUE,¥2.5,https://www.amazon.co.jp/%E5%89%B5%E5%81%A5%E7%A4%BE-%E5%B0%8F%E9%BA%A6%E8%83%9A%E8%8A%BD%E7%B2%89%E6%9C%AB-400g-%C3%972%E3%82%BB%E3%83%83%E3%83%88/dp/B01N48J045/,,
TRUE,ライ麦全粒粉,0204,,TRUE,TRUE,FALSE,,,1000,g,"¥1,561",TRUE,¥1.6,https://www.amazon.co.jp/dp/B0C6JK99R2/?th=1,,
TRUE,パン酵母,2429,,FALSE,FALSE,FALSE,,,500,g,"¥2,620",TRUE,¥5.2,https://www.amazon.co.jp/%E3%83%9B%E3%82%B7%E3%83%8E%E5%A4%A9%E7%84%B6%E9%85%B5%E6%AF%8D-%E9%85%B5%E6%AF%8D-%E3%83%9B%E3%82%B7%E3%83%8E-%E5%A4%A9%E7%84%B6%E9%85%B5%E6%AF%8D%E3%83%91%E3%83%B3%E7%A8%AE-500g/dp/B00BVXHXSC/,,
TRUE,パン酵母 乾燥,2430,,TRUE,FALSE,FALSE,,,125,g,¥680,TRUE,¥5.4,https://www.amazon.co.jp/%E3%82%B5%E3%83%95-%E3%82%A4%E3%83%B3%E3%82%B9%E3%82%BF%E3%83%B3%E3%83%88%E3%83%89%E3%83%A9%E3%82%A4%E3%82%A4%E3%83%BC%E3%82%B9%E3%83%88-%E4%BD%8E%E7%B3%96%E3%83%91%E3%83%B3%E7%94%A8%E8%B5%A4%E3%83%A9%E3%83%99%E3%83%AB-125g/dp/B003EE6SV4/,,
TRUE,酒粕,2396,,FALSE,FALSE,FALSE,,,2000,g,"¥1,200",TRUE,¥0.6,https://www.amazon.co.jp/%E5%BE%A1%E6%AE%BF%E6%A1%9C-%E9%85%92%E7%B2%95-4%EF%BD%8B%EF%BD%87%EF%BC%882%EF%BD%8B%EF%BD%87%C3%972%E5%80%8B%EF%BC%89%E6%96%8E%E8%97%A4%E9%85%92%E9%80%A0%E5%A0%B4/dp/B0D4JTHLVJ/?th=1,,
FALSE,nutritional yeast,,,,,,,,,,,,,,,
TRUE,bread slices,0030,,FALSE,FALSE,FALSE,,,340,g,¥200,TRUE,¥0.6,,,
TRUE,クラッカー,2190,,TRUE,TRUE,FALSE,,,1580,g,"¥1,836",TRUE,¥1.2,https://www.amazon.co.jp/%E3%83%A4%E3%83%9E%E3%82%B6%E3%82%AD%E3%83%93%E3%82%B9%E3%82%B1%E3%83%83%E3%83%88-%E3%83%AB%E3%83%B4%E3%82%A1%E3%83%B3%E5%85%A8%E7%B2%92%E7%B2%89%E3%82%AF%E3%83%A9%E3%83%83%E3%82%AB%E3%83%BCS-39%E6%9E%9A%C3%9710%E5%80%8B/dp/B0C7796BN5/,,
TRUE,クラッカー,2190,,TRUE,TRUE,FALSE,,,2510,g,"¥3,273",TRUE,¥1.3,https://www.amazon.co.jp/%E3%83%A4%E3%83%9E%E3%82%B6%E3%82%AD%E3%83%93%E3%82%B9%E3%82%B1%E3%83%83%E3%83%88-%E3%83%AB%E3%83%B4%E3%82%A1%E3%83%B3%E3%82%AF%E3%83%A9%E3%82%B7%E3%82%AB%E3%83%AB9P-54%E6%9E%9A%C3%9710%E5%80%8B/dp/B0C77DDQP8?th=1,,
TRUE,クラッカー,2190,,TRUE,TRUE,FALSE,,,1155,g,"¥1,918",TRUE,¥1.7,https://www.amazon.co.jp/%E3%83%9E%E3%83%9E%E3%83%91%E3%83%B3-%E5%85%A8%E7%B2%92%E7%B2%89%E3%82%AF%E3%83%A9%E3%83%83%E3%82%AB%E3%83%BC-%E3%83%9F%E3%82%BA%E3%83%BC%E3%83%A9-385g-x3%E5%80%8B%E3%82%BB%E3%83%83%E3%83%88/dp/B07P2FJ3D1/,,
TRUE,クラッカー,2190,,TRUE,TRUE,FALSE,,,837,g,"¥1,568",TRUE,¥1.9,https://www.amazon.co.jp/%E3%83%8A%E3%83%93%E3%82%B9%E3%82%B3-%E3%83%97%E3%83%AC%E3%83%9F%E3%82%A2%E3%83%A0-%E3%82%AA%E3%83%AA%E3%82%B8%E3%83%8A%E3%83%AB-%E3%82%AF%E3%83%A9%E3%83%83%E3%82%AB%E3%83%BC-241g%C3%973/dp/B07BFJ2Y5B/,,
TRUE,クラッカー,2190,,TRUE,TRUE,FALSE,,,640,g,"¥1,188",TRUE,¥1.9,https://www.amazon.co.jp/RITZ-%E3%83%AA%E3%83%83%E3%83%84-%E3%83%A2%E3%83%B3%E3%83%87%E3%83%AA%E3%83%BC%E3%82%BA-%E3%82%AF%E3%83%A9%E3%83%83%E3%82%AB%E3%83%BCS-128g%C3%975%E7%AE%B1/dp/B0DR88PRVX/,,
TRUE,oatmeal,0004,,TRUE,TRUE,FALSE,,,1000,g,¥900,TRUE,¥0.9,https://www.amazon.co.jp/%E5%8B%85%E4%BD%BF%E5%B7%9D%E5%8E%9F%E7%B2%BE%E9%BA%A6-%E5%8B%85%E4%BD%BF%E5%B7%9D%E5%8E%9F%E7%B2%BE%E9%BA%A6%E6%89%80-%E3%82%AA%E3%83%BC%E3%83%88%E3%83%9F%E3%83%BC%E3%83%AB-%E3%83%AD%E3%83%BC%E3%83%AB%E3%83%89%E3%82%AA%E3%83%BC%E3%83%84-1kg/dp/B0B46BHLY2/,,
TRUE,コーングリッツ,0193,,TRUE,TRUE,FALSE,,,1000,g,¥657,TRUE,¥0.7,https://www.amazon.co.jp/%E3%81%BE%E3%82%81%E3%82%84%E3%81%AE%E9%96%8B%E7%99%BA%E5%95%86%E5%93%81-%E9%9B%AA%E5%92%8C%E9%A3%9F%E5%93%81-%E3%82%B3%E3%83%BC%E3%83%B3%E3%83%9F%E3%83%BC%E3%83%AB%EF%BC%88%E3%82%B3%E3%83%BC%E3%83%B3%E3%82%B0%E3%83%AA%E3%83%83%E3%83%84%EF%BC%89-1%EF%BD%8B%EF%BD%87/dp/B08JYH8VQP/,,
TRUE,コーンミール,0191,,TRUE,TRUE,FALSE,,,500,g,¥680,TRUE,¥1.4,https://www.amazon.co.jp/Jhc-%E3%82%B3%E3%83%BC%E3%83%B3%E3%83%9F%E3%83%BC%E3%83%AB-500g/dp/B0040NKIWI/,,
TRUE,コーンフラワー,0195,,TRUE,TRUE,FALSE,,,624,g,¥671,TRUE,¥1.1,https://www.amazon.co.jp/Bob-Red-Mill-%E3%82%B4%E3%83%BC%E3%83%AB%E3%83%87%E3%83%B3%E3%82%B3%E3%83%BC%E3%83%B3%E3%83%95%E3%83%A9%E3%83%AF%E3%83%BC-%E3%83%9E%E3%82%B5%E3%83%8F%E3%83%AA%E3%83%8A/dp/B07X2TS5R9/,,
TRUE,そば粉 全粒粉,0179,,TRUE,TRUE,FALSE,,,900,g,"¥1,750",TRUE,¥1.9,https://www.amazon.co.jp/%E6%8C%BD%E3%81%8D%E3%81%90%E3%82%8B%E3%81%BF-%E8%95%8E%E9%BA%A6%E7%B2%89100%EF%BC%85-%E7%9F%B3%E8%87%BC%E6%8C%BD%E3%81%8D%E3%81%9D%E3%81%B0%E7%B2%89-%E7%8E%84%E8%95%8E%E9%BA%A6%E3%82%92%E4%B8%B8%E3%81%94%E3%81%A8%E7%94%98%E7%9A%AE%E3%81%BE%E3%81%A7%E6%8C%BD%E3%81%84%E3%81%9F%E7%94%B0%E8%88%8E%E3%81%9D%E3%81%B0%E3%81%AB%E6%9C%80%E9%81%A9%E3%81%AA%E3%82%BD%E3%83%90%E7%B2%89-%E8%95%8E%E9%BA%A6%E6%89%93%E3%81%A1%E7%B2%89/dp/B0BV9CYB93/,,
TRUE,くずデンプン 葛粉,0257,,TRUE,TRUE,FALSE,,,1000,g,"¥1,175",TRUE,¥1.2,https://www.amazon.co.jp/%E5%8D%8A%E9%90%98%E5%B1%8B-%E8%91%9B%E7%B2%89%EF%BC%88%E3%81%8F%E3%81%9A%E7%B2%89%E3%83%BB%E5%86%A8%E5%A4%9A%E5%B7%9D%E3%83%BB%E3%81%B5%E3%81%9F%E3%81%8C%E3%82%8F%EF%BC%891kg%EF%BC%88%E7%94%98%E8%97%B7%E3%83%BB%E6%BE%B1%E7%B2%89%E3%83%BB%E3%81%A8%E3%82%8D%E3%81%BF%E4%BB%98%E3%81%91%EF%BC%89/dp/B004XUBSPY,,
TRUE,くずきり ゆで,0265,2.5,TRUE,TRUE,FALSE,,,1000,g,"¥2,518",TRUE,¥2.5,https://www.amazon.co.jp/%E4%BF%A1%E6%BF%83%E7%94%A3%E6%A5%AD-%E6%A5%AD%E5%8B%99%E7%94%A8%E3%81%97%E3%81%AA%E3%81%AE%E8%91%9B%E3%81%8D%E3%82%8A-1kg/dp/B00EK85FAS/,,
TRUE,サゴでん粉,0260,,TRUE,TRUE,FALSE,,,1000,g,"¥1,472",TRUE,¥1.5,https://www.amazon.co.jp/%E8%87%AA%E7%84%B6%E5%81%A5%E5%BA%B7%E7%A4%BE-%E6%89%93%E3%81%A1%E7%B2%89-1kg-%E3%81%9D%E3%81%B0%E7%94%A8-%E3%81%86%E3%81%A9%E3%82%93%E7%94%A8/dp/B0BHDTTJF7/,,
TRUE,じゃがいもデンプン 片栗粉,0262,,TRUE,TRUE,FALSE,,,1000,g,¥654,TRUE,¥0.7,https://www.amazon.co.jp/%E9%9B%AA%E5%92%8C%E9%A3%9F%E5%93%81-%E7%89%87%E6%A0%97%E7%B2%89-%E5%8A%A0%E5%B7%A5%E6%BE%B1%E7%B2%89-%E3%83%95%E3%83%A9%E3%83%B3%E3%82%B9%E7%94%A3-1kg/dp/B009JYDY9M?th=1,,
TRUE,タピオカパール,0268,,TRUE,TRUE,FALSE,,,1000,g,"¥2,012",TRUE,¥2.0,https://www.amazon.co.jp/%E8%87%AA%E7%84%B6%E5%81%A5%E5%BA%B7%E7%A4%BE-%E3%82%BF%E3%83%94%E3%82%AA%E3%82%AB%E3%83%91%E3%83%BC%E3%83%AB-1kg-%E3%83%91%E3%83%BC%E3%83%AB%E3%82%BF%E3%83%94%E3%82%AA%E3%82%AB-%E7%84%A1%E6%B7%BB%E5%8A%A0/dp/B0BDG2RHNZ/,,
FALSE,枝豆 生,0479,,,,,,,,,,,,,,
FALSE,枝豆 冷凍,0481,,,,,,,,,,,,,,
TRUE,"soybean (乾燥, 中粒)",0337,2.2,TRUE,TRUE,FALSE,,,1000,g,¥500,TRUE,¥0.5,https://www.amazon.co.jp/%E3%81%BE%E3%82%81%E3%82%84%E3%81%AE%E9%96%8B%E7%99%BA%E5%95%86%E5%93%81-%E3%81%BE%E3%82%81%E3%82%84%E3%81%AE%E5%BA%95%E5%8A%9B-%E5%8C%97%E6%B5%B7%E9%81%93%E7%94%A3-%E4%B8%AD%E7%B2%92%E5%A4%A7%E8%B1%86-1kg/dp/B089F9VGW8/,,
TRUE,"soybean (乾燥, 中粒)",0337,2.2,TRUE,TRUE,FALSE,,,5000,g,"¥2,800",TRUE,¥0.6,https://www.amazon.co.jp/%E3%81%BE%E3%82%81%E3%82%84%E3%81%AE%E9%96%8B%E7%99%BA%E5%95%86%E5%93%81-%E3%81%BE%E3%82%81%E3%82%84%E3%81%AE%E5%BA%95%E5%8A%9B-%E5%8C%97%E6%B5%B7%E9%81%93%E7%94%A3-%E4%B8%AD%E7%B2%92%E5%A4%A7%E8%B1%86-5kg%EF%BC%881%EF%BD%8B%EF%BD%87%C3%975%E8%A2%8B%EF%BC%89/dp/B089FBL81Y/,,
TRUE,soybean (乾燥),0337,2.2,TRUE,TRUE,FALSE,,,1000,g,"¥1,200",TRUE,¥1.2,https://www.amazon.co.jp/%E3%81%BE%E3%82%81%E3%82%84%E3%81%AE%E9%96%8B%E7%99%BA%E5%95%86%E5%93%81-%E3%81%BE%E3%82%81%E3%82%84%E3%81%AE%E5%BA%95%E5%8A%9B-%E5%8C%97%E6%B5%B7%E9%81%93%E7%94%A3-%E4%B8%AD%E7%B2%92%E5%A4%A7%E8%B1%86-5kg%EF%BC%881%EF%BD%8B%EF%BD%87%C3%975%E8%A2%8B%EF%BC%89/dp/B089FBL81Y/,,
TRUE,炙り大豆,0344,,TRUE,TRUE,FALSE,,,1000,g,"¥1,500",TRUE,¥1.5,https://www.amazon.co.jp/%E4%BB%8A%E5%B7%9D%E8%A3%BD%E8%8F%93-%E5%9B%BD%E7%94%A3%E7%85%8E%E3%82%8A%E5%A4%A7%E8%B1%861kg-%E6%A5%AD%E5%8B%99%E7%94%A8-%E3%82%BD%E3%83%95%E3%83%88%E7%84%99%E7%85%8E/dp/B084JLFNZ7/,,
TRUE,いり大豆　青大豆,0343,,TRUE,TRUE,FALSE,,,500,g,"¥1,000",TRUE,¥2.0,https://www.amazon.co.jp/%E3%80%90%E9%87%8E%E6%B2%A2%E8%BE%B2%E7%94%A3%E3%80%91%E9%95%B7%E9%87%8E%E7%9C%8C%E7%94%A3-%E7%85%8E%E3%82%8A%E5%A4%A7%E8%B1%86-%E9%9D%92%E5%A4%A7%E8%B1%86-500g-%E9%A3%9F%E5%A1%A9%E4%B8%8D%E4%BD%BF%E7%94%A8/dp/B0BT11J77S/,,
TRUE,真誠 きな粉,0350,,TRUE,TRUE,FALSE,,TRUE,1000,g,¥778,TRUE,¥0.8,https://www.amazon.co.jp/%E7%9C%9F%E8%AA%A0-%E3%81%8D%E3%81%AA%E7%B2%89-1kg/dp/B007P0D4UQ/,,アメリカ産
TRUE,富士食糧 業務用きな粉,0350,,TRUE,TRUE,FALSE,,,1000,g,¥906,TRUE,¥0.9,https://www.amazon.co.jp/%E5%AF%8C%E5%A3%AB%E9%A3%9F%E7%B3%A7-85-%E6%A5%AD%E5%8B%99%E7%94%A8%E3%81%8D%E3%81%AA%E7%B2%89-1kg/dp/B008RHJ0YK/,,中国産
TRUE,角屋米穀 国内産大豆きな粉,0350,,TRUE,TRUE,FALSE,,,600,g,¥702,TRUE,¥1.2,https://www.amazon.co.jp/%E3%88%B1%E8%A7%92%E5%B1%8B%E7%B1%B3%E7%A9%80-%E8%A7%92%E5%B1%8B%E7%B1%B3%E7%A9%80-%E5%9B%BD%E5%86%85%E7%94%A3%E5%A4%A7%E8%B1%86%E3%81%8D%E3%81%AA%E7%B2%89-120g%C3%975%E5%80%8B/dp/B07338G5HW/,,国産
TRUE,青きなこ,0349,,TRUE,TRUE,FALSE,,,300,g,¥800,TRUE,¥2.7,https://www.amazon.co.jp/%E5%89%8D%E5%8E%9F%E8%A3%BD%E7%B2%89-%E3%81%8D%E3%81%AA%E7%B2%89-%E5%9B%BD%E5%86%85%E7%94%A3%E5%A4%A7%E8%B1%86100-%E9%9D%92%E3%81%8D%E3%81%AA%E7%B2%89-100g%C3%973%E3%83%91%E3%83%83%E3%82%AF/dp/B0DY6CP22G/,,
TRUE,okara 乾燥,0385,,TRUE,TRUE,FALSE,,,500,g,¥800,TRUE,¥1.6,,,
TRUE,おから 乾燥,0385,,TRUE,TRUE,FALSE,,,400,g,¥748,TRUE,¥1.9,https://www.amazon.co.jp/dp/B07L1Q4RH5/?th=1,,
TRUE,tofu,0359,,FALSE,FALSE,FALSE,,,330,g,¥70,TRUE,¥0.2,,,
TRUE,高野豆腐 凍り豆腐,0374,,TRUE,TRUE,FALSE,,,500,g,¥950,TRUE,¥1.9,https://www.amazon.co.jp/%E7%99%BB%E5%96%9C%E5%92%8C%E5%86%B7%E5%87%8D%E9%A3%9F%E5%93%81-%E9%B6%B4%E7%BE%BD%E4%BA%8C%E9%87%8D%E9%AB%98%E9%87%8E%E8%B1%86%E8%85%901-20%E3%82%B5%E3%82%A4%E3%82%B3%E3%83%AD%E3%82%AB%E3%83%83%E3%83%88-500g/dp/B015R3CG3S/,,
TRUE,高野豆腐 凍り豆腐 水煮,0375,4.3,TRUE,TRUE,FALSE,,,500,g,¥950,TRUE,¥1.9,https://www.amazon.co.jp/%E7%99%BB%E5%96%9C%E5%92%8C%E5%86%B7%E5%87%8D%E9%A3%9F%E5%93%81-%E9%B6%B4%E7%BE%BD%E4%BA%8C%E9%87%8D%E9%AB%98%E9%87%8E%E8%B1%86%E8%85%901-20%E3%82%B5%E3%82%A4%E3%82%B3%E3%83%AD%E3%82%AB%E3%83%83%E3%83%88-500g/dp/B015R3CG3S/,,
TRUE,充填豆腐,0363,,TRUE,TRUE,FALSE,,,3600,g,"¥1,896",TRUE,¥0.5,https://www.amazon.co.jp/%E3%81%95%E3%81%A8%E3%81%AE%E9%9B%AA%E9%A3%9F%E5%93%81-%E3%81%9A%E3%81%A3%E3%81%A8%E3%81%8A%E3%81%84%E3%81%97%E3%81%84%E8%B1%86%E8%85%90300g%C3%9712%E5%80%8B-%E3%80%94%E5%9B%BD%E7%94%A3%E5%A4%A7%E8%B1%86-%E5%B8%B8%E6%B8%A9%E9%95%B7%E6%9C%9F%E4%BF%9D%E5%AD%98-%E4%BF%9D%E5%AD%98%E6%96%99%E4%B8%8D%E4%BD%BF%E7%94%A8%E3%80%95/dp/B0CWR6T8P1,,
TRUE,湯葉 乾燥 湯戻し,0396,3.2,TRUE,TRUE,FALSE,,,320,g,"¥1,000",TRUE,¥3.1,https://www.amazon.co.jp/%E4%B8%AD%E5%9B%BD%E7%94%A3-%E8%A8%B3%E3%81%82%E3%82%8A-%E4%B9%BE%E7%87%A5-%E6%A3%92%E3%82%86%E3%81%B0%E3%82%AB%E3%83%83%E3%83%88-%E3%80%90320g%E3%80%91%E3%82%AF%E3%83%AA%E3%83%83%E3%82%AF%E3%83%9D%E3%82%B9%E3%83%88%E9%85%8D%E9%80%81/dp/B09725WLY8/,,
TRUE,natto,0380,,FALSE,FALSE,FALSE,,,120,g,¥100,TRUE,¥0.8,,,
TRUE,納豆,0380,,FALSE,FALSE,FALSE,,,120,g,¥129,TRUE,¥1.1,https://www.amazon.co.jp/%E5%86%B7%E8%94%B5-%E3%81%8A%E3%81%8B%E3%82%81%E7%B4%8D%E8%B1%86-%E5%9B%BD%E7%94%A3%E4%B8%B8%E5%A4%A7%E8%B1%86%E7%B4%8D%E8%B1%86-40g%C3%973/dp/B0BV2PHZYM/,,
TRUE,ひきわり納豆,0381,,FALSE,FALSE,TRUE,,,300,g,¥336,TRUE,¥1.1,https://www.amazon.co.jp/%E3%83%8E%E3%83%BC%E3%83%96%E3%83%A9%E3%83%B3%E3%83%89%E5%93%81-%E6%9D%BF%E5%89%8D%E4%BB%95%E8%BE%BC%E3%81%BF%E3%81%B2%E3%81%8D%E3%82%8F%E3%82%8A%E7%B4%8D%E8%B1%86-300g-23214/dp/B09LV1BRQX/,,
TRUE,干納豆,0383-1,,TRUE,TRUE,FALSE,,,200,g,"¥1,129",TRUE,¥5.6,https://www.amazon.co.jp/%E5%A4%A9%E7%8B%97%E7%B4%8D%E8%B1%86-%E6%B0%B4%E6%88%B8%E5%90%8D%E7%94%A3-%E5%A4%A9%E7%8B%97%E3%81%AE%E3%81%BB%E3%81%97%E7%B4%8D%E8%B1%86-%E5%9B%BD%E7%94%A3%E5%A4%A7%E8%B1%86-200g/dp/B01GWWMZ5M,,
TRUE,大豆胚芽,0354,,TRUE,TRUE,FALSE,,,180,g,"¥1,307",TRUE,¥7.3,https://www.amazon.co.jp/%E6%98%AD%E5%92%8C-%E6%98%AD%E5%92%8C%E7%94%A3%E6%A5%AD-%E5%A4%A7%E8%B1%86%E8%83%9A%E8%8A%BD-90%EF%BD%87-%C3%972%E5%80%8B/dp/B0F5PFHX4D/,,
TRUE,edamame,0480,,FALSE,FALSE,FALSE,,,1000,g,"¥1,035",TRUE,¥1.0,https://www.amazon.co.jp/%E5%86%B7%E5%87%8D-Amazon-%E5%A1%A9%E5%91%B3%E6%9E%9D%E8%B1%86-1kg-%E5%A4%A7%E5%AE%B9%E9%87%8F/dp/B0F199DRYF/,,
TRUE,azuki (乾燥),0307,2.3,TRUE,TRUE,FALSE,,,1000,g,"¥1,500",TRUE,¥1.5,https://www.amazon.co.jp/%E5%A4%A7%E8%B1%86%E5%B1%8B%EF%BC%9C%E9%AB%98%E9%8D%8B%E5%95%86%E4%BA%8B%EF%BC%9E-%E7%89%B9%E9%81%B8%E5%B0%8F%E8%B1%86-1kg%C3%971%E8%A2%8B-%E4%BB%A4%E5%92%8C4%E5%B9%B4%E7%94%A3-%E4%BF%9D%E5%AD%98%E3%81%AB%E4%BE%BF%E5%88%A9%E3%81%AA%E3%83%81%E3%83%A3%E3%83%83%E3%82%AF%E4%BB%98%E3%81%8D/dp/B08HCJ951Z/,,
TRUE,ゆであずき,0308,,TRUE,FALSE,FALSE,,,4000,g,"¥4,968",TRUE,¥1.2,https://www.amazon.co.jp/%E4%BA%95%E6%9D%91%E5%B1%8B-%E5%8C%97%E6%B5%B7%E9%81%93%E3%83%91%E3%82%A6%E3%83%81%E3%82%86%E3%81%A7%E3%81%82%E3%81%9A%E3%81%8D-400g%C3%9710%E5%80%8B/dp/B0B7HSPMGN/,,
