category,food_id,id,name,WATER,FORAC,ACEAC,GLYCLAC,LACAC,GLUCAC,OXALAC,MOLAC,SUCAC,FUMAC,MALAC,TARAC,GLUAKAC,CITAC,SALAC,PCHOUAC,CAFFAC,FERAC,CHLRAC,QUINAC,OROTAC,PYROGAC,PROPAC,OA,
17,17043,2370,＜調味料類＞　（ドレッシング類）　半固形状ドレッシング　マヨネーズ　卵黄型,19.7,-,0.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.5,
17,17118,2371,＜調味料類＞　（ドレッシング類）　半固形状ドレッシング　マヨネーズタイプ調味料　低カロリータイプ,60.9,-,0.6,-,-,-,-,-,-,-,-,-,-,Tr,-,-,-,0.2,-,-,-,-,-,0.7,
17,17040,2372,＜調味料類＞　（ドレッシング類）　分離液状ドレッシング　フレンチドレッシング　分離液状,47.8,-,(1.9),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(1.9),原材料配合割合から推計
17,17116,2373,＜調味料類＞　（ドレッシング類）　分離液状ドレッシング　和風ドレッシング　分離液状,69.4,-,(0.6),-,(0.1),-,-,-,(0),-,-,-,-,(Tr),-,-,-,-,-,-,-,-,-,(0.7),原材料配合割合から推計
17,17117,2375,＜調味料類＞　（ドレッシング類）　乳化液状ドレッシング　ごまドレッシング,38.1,-,(0.7),-,(0.1),-,-,-,(0),-,-,-,-,(Tr),-,-,-,-,-,-,-,-,-,(0.8),原材料配合割合から推計
17,17041,2376,＜調味料類＞　（ドレッシング類）　乳化液状ドレッシング　サウザンアイランドドレッシング,44.1,-,(0.5),-,-,-,-,-,-,-,(0),-,-,(0.2),-,-,-,-,-,-,-,-,-,(0.6),原材料配合割合から推計
17,17120,2381,＜調味料類＞　（みそ類）　米みそ　だし入りみそ,49.9,-,-,-,0.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1,
17,17145,2382,＜調味料類＞　（みそ類）　米みそ　だし入りみそ　減塩,52.5,-,Tr,-,Tr,-,-,-,Tr,-,-,-,-,0.3,-,-,-,-,-,-,-,-,-,0.4,
17,17119,2385,＜調味料類＞　（みそ類）　減塩みそ,46.0,-,-,-,0.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2,
17,17121,2388,＜調味料類＞　（みそ類）　辛子酢みそ,43.6,-,(1.0),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(1.0),原材料配合割合から推計
17,17123,2390,＜調味料類＞　（みそ類）　酢みそ,44.2,-,(1.1),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(1.1),原材料配合割合から推計
17,17051,2392,＜調味料類＞　（ルウ類）　カレールウ,3.0,-,Tr,-,Tr,-,-,-,Tr,-,0.1,-,-,0.2,-,-,-,-,-,-,-,-,-,0.4,
17,17125,2394,＜調味料類＞　（その他）　お茶漬けの素　さけ,2.9,-,-,-,-,-,(0),-,-,-,-,-,-,(0),-,-,-,-,-,-,-,-,-,(0),原材料配合割合から推計
17,17136,2395,＜調味料類＞　（その他）　キムチの素,58.2,0,0.2,-,0.3,-,0,-,Tr,-,0.1,-,-,0.4,-,-,-,-,-,-,-,-,-,1.1,
17,17126,2397,＜調味料類＞　（その他）　即席すまし汁,2.8,-,(Tr),-,(0.2),-,-,-,(Tr),-,-,-,-,(Tr),-,-,-,-,-,-,-,-,-,(0.3),原材料配合割合から推計
17,17054,2399,＜調味料類＞　（その他）　みりん風調味料,43.6,-,0.1,-,0,0,-,-,0,-,0,-,-,Tr,-,-,-,-,-,-,-,-,-,0.1,
17,17069,2415,＜香辛料類＞　しょうが　おろし,88.2,-,-,-,-,-,-,-,-,-,(0.1),-,-,(0.1),-,-,-,-,-,-,-,-,-,(0.2),食塩相当量(1.5g）を除いた上で06103しょうが生から推計
18,18053,2446-1,和風料理　その他　お好み焼き,71.8,-,Tr,-,Tr,-,-,-,-,-,0.1,-,-,Tr,-,-,-,-,-,-,-,-,-,0.1,
18,18054,2446-2,和風料理　その他　とりから揚げ,55.8,-,-,-,0.3,-,-,-,-,-,0,-,-,Tr,-,-,-,-,-,-,-,-,-,0.3,
18,18055,2464-1,洋風料理　フライ類　かきフライ,46.3,-,-,-,0,-,-,-,Tr,-,Tr,-,-,Tr,-,-,-,-,-,-,-,-,-,0.1,
18,18056,2477-1,中国料理　点心類　春巻き,42.8,-,Tr,-,Tr,-,-,-,-,-,Tr,-,-,0.1,-,-,-,-,-,-,-,-,-,0.2,
18,18057,2478-1,中国料理　菜類　チャーハン,55.1,-,0,-,Tr,-,-,-,-,-,0,-,-,Tr,-,-,-,-,-,-,-,-,-,0.1,
